name,url,url status,api_endpoint,api status
Visualization of States Combined,https://capmanagementllc.partner.socrata.com/d/my3m-gnxq,,https://capmanagementllc.partner.socrata.com/resource/my3m-gnxq.json,
CA Motorcycle,https://capmanagementllc.partner.socrata.com/d/fybw-gt4p,,https://capmanagementllc.partner.socrata.com/resource/fybw-gt4p.json,
query 3 rows,https://capmanagementllc.partner.socrata.com/d/mp5x-6fei,,https://capmanagementllc.partner.socrata.com/resource/mp5x-6fei.json,
Goal 6.4.7,https://capmanagementllc.partner.socrata.com/d/gbbv-cdmz/revisions/0,,,
4.13 p3,https://capmanagementllc.partner.socrata.com/d/5s9f-q93v,,https://capmanagementllc.partner.socrata.com/resource/5s9f-q93v.json,
4.13 State Killed Age 40 to 59,https://capmanagementllc.partner.socrata.com/d/q74m-64nb,,https://capmanagementllc.partner.socrata.com/resource/q74m-64nb.json,
4.13 State Killed Age Unknown,https://capmanagementllc.partner.socrata.com/d/6397-4krm,,https://capmanagementllc.partner.socrata.com/resource/6397-4krm.json,
5.10 Private Other,https://capmanagementllc.partner.socrata.com/d/h8im-vckv,,https://capmanagementllc.partner.socrata.com/resource/h8im-vckv.json,
4.13 Event Location 60up Age,https://capmanagementllc.partner.socrata.com/d/hnj3-bdem,,https://capmanagementllc.partner.socrata.com/resource/hnj3-bdem.json,
Hospital_Inpatient_Stays,https://capmanagementllc.partner.socrata.com/d/sbzw-j8aj,,https://capmanagementllc.partner.socrata.com/resource/sbzw-j8aj.json,
4.13 Event Location Count,https://capmanagementllc.partner.socrata.com/d/brny-5dxm,,https://capmanagementllc.partner.socrata.com/resource/brny-5dxm.json,
Form 54,https://capmanagementllc.partner.socrata.com/d/aj3s-bis9,,https://capmanagementllc.partner.socrata.com/resource/aj3s-bis9.json,
County Boundaries and Population Statistics,https://capmanagementllc.partner.socrata.com/d/qxg6-539s/revisions/2,,,
Interactive Data Set,https://capmanagementllc.partner.socrata.com/d/mwfm-ewx3/revisions/10,,,
View based on Test GPRA Measure,https://capmanagementllc.partner.socrata.com/d/tpcv-kqzq,,https://capmanagementllc.partner.socrata.com/resource/tpcv-kqzq.json,
Farms - Berrien County Michigan,https://capmanagementllc.partner.socrata.com/d/4s4d-m2xh,,https://capmanagementllc.partner.socrata.com/resource/4s4d-m2xh.json,
sample dataset for Americorps,https://capmanagementllc.partner.socrata.com/d/2agv-2c3q/revisions/0,,,
Local Law 44 Projects,https://capmanagementllc.partner.socrata.com/d/2muv-85gp,,https://capmanagementllc.partner.socrata.com/resource/2muv-85gp.json,
DOT Objective 1.1.5,https://capmanagementllc.partner.socrata.com/d/edmx-3x6d,,https://capmanagementllc.partner.socrata.com/resource/edmx-3x6d.json,
Inpatient Care Sites_LA,https://capmanagementllc.partner.socrata.com/d/qvpz-2jku,,https://capmanagementllc.partner.socrata.com/resource/qvpz-2jku.json,
WI - VA Facilities.VA Clinic,https://capmanagementllc.partner.socrata.com/d/8utc-newh,,https://capmanagementllc.partner.socrata.com/resource/8utc-newh.json,
VA Facilities.Illinois.Inpatient_Care_Sites,https://capmanagementllc.partner.socrata.com/d/n4fr-786q,,https://capmanagementllc.partner.socrata.com/resource/n4fr-786q.json,
Facilities.South Dakota.VA Clinic,https://capmanagementllc.partner.socrata.com/d/ye2w-4ta8,,https://capmanagementllc.partner.socrata.com/resource/ye2w-4ta8.json,
VA Facilities.Utah,https://capmanagementllc.partner.socrata.com/d/hwym-8jtc,,https://capmanagementllc.partner.socrata.com/resource/hwym-8jtc.json,
WI - VA Facilities.vetCenter,https://capmanagementllc.partner.socrata.com/d/7cj9-qn2e,,https://capmanagementllc.partner.socrata.com/resource/7cj9-qn2e.json,
VA Facilities.Kansas.VA Residential Care (Stand Alone),https://capmanagementllc.partner.socrata.com/d/q7d6-4pe7,,https://capmanagementllc.partner.socrata.com/resource/q7d6-4pe7.json,
NCVAS State Summaries - VA Facilities_Regional Office_CT,https://capmanagementllc.partner.socrata.com/d/rjgy-n3tv,,https://capmanagementllc.partner.socrata.com/resource/rjgy-n3tv.json,
VA Clinic_ID,https://capmanagementllc.partner.socrata.com/d/w6nj-k2p8,,https://capmanagementllc.partner.socrata.com/resource/w6nj-k2p8.json,
VA Facilities.Florida.Vet_Center,https://capmanagementllc.partner.socrata.com/d/9zhu-tb6m,,https://capmanagementllc.partner.socrata.com/resource/9zhu-tb6m.json,
VA Facilities (CA).Cemetery,https://capmanagementllc.partner.socrata.com/d/vgfa-9ddc,,https://capmanagementllc.partner.socrata.com/resource/vgfa-9ddc.json,
Facilities.Wyoming.Inpatient Care Sites,https://capmanagementllc.partner.socrata.com/d/67vw-dkac,,https://capmanagementllc.partner.socrata.com/resource/67vw-dkac.json,
VA Facilities.West Virginia.VA Clinic,https://capmanagementllc.partner.socrata.com/d/3b73-8r82,,https://capmanagementllc.partner.socrata.com/resource/3b73-8r82.json,
Facilities.Utah.Vet Center,https://capmanagementllc.partner.socrata.com/d/fxi4-ka6c,,https://capmanagementllc.partner.socrata.com/resource/fxi4-ka6c.json,
VA Facilities.Oregon.Cemetery,https://capmanagementllc.partner.socrata.com/d/97ec-cwwu,,https://capmanagementllc.partner.socrata.com/resource/97ec-cwwu.json,
VA Facilities.Oregon.Regional Office,https://capmanagementllc.partner.socrata.com/d/4cti-5izy,,https://capmanagementllc.partner.socrata.com/resource/4cti-5izy.json,
VA Facilities.Oregon.Inpatient Care Sites,https://capmanagementllc.partner.socrata.com/d/m6ey-f82z,,https://capmanagementllc.partner.socrata.com/resource/m6ey-f82z.json,
VA Facilities.Indiana.Inpatient_Care_Sites,https://capmanagementllc.partner.socrata.com/d/qsrh-snjz,,https://capmanagementllc.partner.socrata.com/resource/qsrh-snjz.json,
VA Facilities.Iowa,https://capmanagementllc.partner.socrata.com/d/h55x-av8y,,https://capmanagementllc.partner.socrata.com/resource/h55x-av8y.json,
VA Facilities.Ohio.VA Clinic,https://capmanagementllc.partner.socrata.com/d/h82s-7w39,,https://capmanagementllc.partner.socrata.com/resource/h82s-7w39.json,
VA Facilities.Oregon.VA Medical Center,https://capmanagementllc.partner.socrata.com/d/b6gh-vmb9,,https://capmanagementllc.partner.socrata.com/resource/b6gh-vmb9.json,
VA Facilities.Montana.VA Medical Center,https://capmanagementllc.partner.socrata.com/d/xpqk-8pe6,,https://capmanagementllc.partner.socrata.com/resource/xpqk-8pe6.json,
Facilities.Puerto Rico.Cemetery,https://capmanagementllc.partner.socrata.com/d/5ew6-6yyd,,https://capmanagementllc.partner.socrata.com/resource/5ew6-6yyd.json,
VA Facilities.Hawaii.Vet_Center,https://capmanagementllc.partner.socrata.com/d/k8qf-z7sd,,https://capmanagementllc.partner.socrata.com/resource/k8qf-z7sd.json,
NCVAS State Summaries - VA Facilities_ Inpatient Care_CT,https://capmanagementllc.partner.socrata.com/d/xt2s-ra77,,https://capmanagementllc.partner.socrata.com/resource/xt2s-ra77.json,
VA Facilities.Kansas.VA Clinic,https://capmanagementllc.partner.socrata.com/d/jstz-xegp,,https://capmanagementllc.partner.socrata.com/resource/jstz-xegp.json,
Facilities.Washington.Cemetery,https://capmanagementllc.partner.socrata.com/d/5ytc-t995,,https://capmanagementllc.partner.socrata.com/resource/5ytc-t995.json,
Facilities.Washington.VA Clinic,https://capmanagementllc.partner.socrata.com/d/ymnr-s63m,,https://capmanagementllc.partner.socrata.com/resource/ymnr-s63m.json,
Script Dataset TESTSSS,https://capmanagementllc.partner.socrata.com/d/6smp-cxih,,https://capmanagementllc.partner.socrata.com/resource/6smp-cxih.json,
Local Law 44 with Project level Data,https://capmanagementllc.partner.socrata.com/d/yjar-nzzu,,https://capmanagementllc.partner.socrata.com/resource/yjar-nzzu.json,
SOQL 20,https://capmanagementllc.partner.socrata.com/d/d5fe-zarq,,https://capmanagementllc.partner.socrata.com/resource/d5fe-zarq.json,
Test Run,https://capmanagementllc.partner.socrata.com/d/27gv-h7fv,,https://capmanagementllc.partner.socrata.com/resource/27gv-h7fv.json,
data w state code and multipolygon,https://capmanagementllc.partner.socrata.com/d/bpij-dq8a,,https://capmanagementllc.partner.socrata.com/resource/bpij-dq8a.json,
Emergency_Room_Visits1,https://capmanagementllc.partner.socrata.com/d/4e28-ztag,,https://capmanagementllc.partner.socrata.com/resource/4e28-ztag.json,
please,https://capmanagementllc.partner.socrata.com/d/qvk7-vfjv,,https://capmanagementllc.partner.socrata.com/resource/qvk7-vfjv.json,
4.13 Injury Month Day Sunday,https://capmanagementllc.partner.socrata.com/d/q6ud-nfy6,,https://capmanagementllc.partner.socrata.com/resource/q6ud-nfy6.json,
delete me 1000,https://capmanagementllc.partner.socrata.com/d/ecge-x3yy/revisions/0,,,
CMS County-level Aggregate Expenditure and Risk Score Data on Assignable Beneficiaries,https://capmanagementllc.partner.socrata.com/d/7asq-wdm4,,https://capmanagementllc.partner.socrata.com/resource/7asq-wdm4.json,
NCVAS County Vet Pop (New York),https://capmanagementllc.partner.socrata.com/d/i94b-hpp6,,https://capmanagementllc.partner.socrata.com/resource/i94b-hpp6.json,
County Vet Pop (CA),https://capmanagementllc.partner.socrata.com/d/gqec-t879,,https://capmanagementllc.partner.socrata.com/resource/gqec-t879.json,
NCVAS County Vet Pop (Wisconsin),https://capmanagementllc.partner.socrata.com/d/ib55-h4d2,,https://capmanagementllc.partner.socrata.com/resource/ib55-h4d2.json,
15GB Test Upload,https://capmanagementllc.partner.socrata.com/d/4wkc-ryjy/revisions/0,,,
FC test measure,https://capmanagementllc.partner.socrata.com/d/j9q8-g8kw,,,
Minnesota,https://capmanagementllc.partner.socrata.com/stories/s/fmp3-7hh3,,,
View based on NCVAS County Vet Pop,https://capmanagementllc.partner.socrata.com/d/dspk-yk3r,,https://capmanagementllc.partner.socrata.com/resource/dspk-yk3r.json,
High School Smokers Graph,https://capmanagementllc.partner.socrata.com/stories/s/d3ih-8yfz,,,
3,https://capmanagementllc.partner.socrata.com/d/wst2-zfzm,,https://capmanagementllc.partner.socrata.com/resource/wst2-zfzm.json,
sdcsdc,https://capmanagementllc.partner.socrata.com/d/vbjd-wmzf,,https://capmanagementllc.partner.socrata.com/resource/vbjd-wmzf.json,
2023_ VA Facilities Summary Level,https://capmanagementllc.partner.socrata.com/d/eam2-jh4u,,https://capmanagementllc.partner.socrata.com/resource/eam2-jh4u.json,
2023_VA State Summaries_Facilities Master,https://capmanagementllc.partner.socrata.com/d/8vtz-yfvt,,https://capmanagementllc.partner.socrata.com/resource/8vtz-yfvt.json,
zzzzzzzzzz,https://capmanagementllc.partner.socrata.com/d/t7pk-8bas,,https://capmanagementllc.partner.socrata.com/resource/t7pk-8bas.json,
2023_ VA Health Benefits,https://capmanagementllc.partner.socrata.com/d/me47-7wnp,,https://capmanagementllc.partner.socrata.com/resource/me47-7wnp.json,
2023_VA State Summaries_Period of Service,https://capmanagementllc.partner.socrata.com/d/sb9f-7erh,,https://capmanagementllc.partner.socrata.com/resource/sb9f-7erh.json,
2023_VA Personal Income Table For Visualization,https://capmanagementllc.partner.socrata.com/d/k34z-vf2y,,https://capmanagementllc.partner.socrata.com/resource/k34z-vf2y.json,
Site Analytics: User Authentications,https://capmanagementllc.partner.socrata.com/d/d8fh-s2re,,https://capmanagementllc.partner.socrata.com/resource/d8fh-s2re.json,
sample,https://capmanagementllc.partner.socrata.com/d/vmj7-rnjf,,https://capmanagementllc.partner.socrata.com/resource/vmj7-rnjf.json,
sections,https://capmanagementllc.partner.socrata.com/d/dhfd-ejxg,,https://capmanagementllc.partner.socrata.com/resource/dhfd-ejxg.json,
Based on NCVAS VA Expenditures for State Summaries Totals,https://capmanagementllc.partner.socrata.com/d/v442-4svs,,https://capmanagementllc.partner.socrata.com/resource/v442-4svs.json,
US Jobs,https://capmanagementllc.partner.socrata.com/d/cccz-kxq4,,https://capmanagementllc.partner.socrata.com/resource/cccz-kxq4.json,
DOT FRA - Olrik's Dataset (Cleaned Up),https://capmanagementllc.partner.socrata.com/d/gxuq-cmd2,,https://capmanagementllc.partner.socrata.com/resource/gxuq-cmd2.json,
Form 57,https://capmanagementllc.partner.socrata.com/d/jya2-8vnz,,https://capmanagementllc.partner.socrata.com/resource/jya2-8vnz.json,
"Kalawao County, HI",https://capmanagementllc.partner.socrata.com/d/rzkg-u9p6,,https://capmanagementllc.partner.socrata.com/resource/rzkg-u9p6.json,
2023_VA_Table Complete with Each State,https://capmanagementllc.partner.socrata.com/d/3ykj-nfb8/revisions/3,,https://capmanagementllc.partner.socrata.com/resource/3ykj-nfb8:3.json,
VA Table Individual Column,https://capmanagementllc.partner.socrata.com/d/69ir-ekic/revisions/1,,https://capmanagementllc.partner.socrata.com/resource/69ir-ekic:1.json,
Number of Applicants by Gender,https://capmanagementllc.partner.socrata.com/d/xwv5-u9er,,https://capmanagementllc.partner.socrata.com/resource/xwv5-u9er.json,
Gender in Hiring,https://capmanagementllc.partner.socrata.com/d/vaie-5g5p,,https://capmanagementllc.partner.socrata.com/resource/vaie-5g5p.json,
ACS M|F by County,https://capmanagementllc.partner.socrata.com/d/5vtx-wqqd,,https://capmanagementllc.partner.socrata.com/resource/5vtx-wqqd.json,
NY- VA Facilities.Regional Office,https://capmanagementllc.partner.socrata.com/d/arfn-gq7x,,https://capmanagementllc.partner.socrata.com/resource/arfn-gq7x.json,
VA Facilities.Guam.Cemetery,https://capmanagementllc.partner.socrata.com/d/sprs-7zwf,,https://capmanagementllc.partner.socrata.com/resource/sprs-7zwf.json,
Cemetry_KY,https://capmanagementllc.partner.socrata.com/d/vx6t-jcuh,,https://capmanagementllc.partner.socrata.com/resource/vx6t-jcuh.json,
VA Facilities.Florida.VA_Medical_Center,https://capmanagementllc.partner.socrata.com/d/5nhs-cwxg,,https://capmanagementllc.partner.socrata.com/resource/5nhs-cwxg.json,
Facilities.South Dakota.Regional Office,https://capmanagementllc.partner.socrata.com/d/nhbp-9aqp,,https://capmanagementllc.partner.socrata.com/resource/nhbp-9aqp.json,
VA Facilities.Michigan.Vet Center,https://capmanagementllc.partner.socrata.com/d/6q6k-a5ie,,https://capmanagementllc.partner.socrata.com/resource/6q6k-a5ie.json,
VA Facilities.New Jersey,https://capmanagementllc.partner.socrata.com/d/a4ix-9m8e,,https://capmanagementllc.partner.socrata.com/resource/a4ix-9m8e.json,
Facilities.Puerto Rico.Inpatient Care Sites,https://capmanagementllc.partner.socrata.com/d/ngc9-jieq,,https://capmanagementllc.partner.socrata.com/resource/ngc9-jieq.json,
VA Facilities.Colorado.Regional_Office,https://capmanagementllc.partner.socrata.com/d/9kuw-4vhh,,https://capmanagementllc.partner.socrata.com/resource/9kuw-4vhh.json,
VA Inpatient Care Sites_ID,https://capmanagementllc.partner.socrata.com/d/w34g-uv9c,,https://capmanagementllc.partner.socrata.com/resource/w34g-uv9c.json,
VA Facilities.Guam,https://capmanagementllc.partner.socrata.com/d/nhvu-vnq4,,https://capmanagementllc.partner.socrata.com/resource/nhvu-vnq4.json,
VA Facilities.Oklahoma.Vet Center,https://capmanagementllc.partner.socrata.com/d/77gi-h997,,https://capmanagementllc.partner.socrata.com/resource/77gi-h997.json,
Facilities.Washington.Vet Center,https://capmanagementllc.partner.socrata.com/d/6r4i-cbg5,,https://capmanagementllc.partner.socrata.com/resource/6r4i-cbg5.json,
Facilities.Wyoming.VA Clinic,https://capmanagementllc.partner.socrata.com/d/bs3y-ku6e,,https://capmanagementllc.partner.socrata.com/resource/bs3y-ku6e.json,
VA Facilities.Michigan.Regional Office,https://capmanagementllc.partner.socrata.com/d/8amt-pptk,,https://capmanagementllc.partner.socrata.com/resource/8amt-pptk.json,
VA Facilities.Mississippi.Vet Center,https://capmanagementllc.partner.socrata.com/d/unx7-6t53,,https://capmanagementllc.partner.socrata.com/resource/unx7-6t53.json,
Facilities.Pennsylvania.VA Clinic,https://capmanagementllc.partner.socrata.com/d/fx2m-mp7d,,https://capmanagementllc.partner.socrata.com/resource/fx2m-mp7d.json,
Facilities.Rhode Island.VA Clinic,https://capmanagementllc.partner.socrata.com/d/3hpr-yuiz,,https://capmanagementllc.partner.socrata.com/resource/3hpr-yuiz.json,
VA Facilities.Rhode Island,https://capmanagementllc.partner.socrata.com/d/3p8h-unsd,,https://capmanagementllc.partner.socrata.com/resource/3p8h-unsd.json,
VA Facilities.Ohio.Regional Office,https://capmanagementllc.partner.socrata.com/d/4v6t-m3nd,,https://capmanagementllc.partner.socrata.com/resource/4v6t-m3nd.json,
VA Facilities.New Mexico.VA Clinic,https://capmanagementllc.partner.socrata.com/d/wq28-g2a5,,https://capmanagementllc.partner.socrata.com/resource/wq28-g2a5.json,
VA Facilities.New Hampshire.Cemetery,https://capmanagementllc.partner.socrata.com/d/vn7t-9nxy,,https://capmanagementllc.partner.socrata.com/resource/vn7t-9nxy.json,
Example Dataset 1,https://capmanagementllc.partner.socrata.com/d/c629-wfhm,,https://capmanagementllc.partner.socrata.com/resource/c629-wfhm.json,
State Multipolygon Data,https://capmanagementllc.partner.socrata.com/d/4nav-4kkt/revisions/0,,,
Test Aggregation_3,https://capmanagementllc.partner.socrata.com/d/dfyg-zevu,,https://capmanagementllc.partner.socrata.com/resource/dfyg-zevu.json,
4.13 Injury Month Day Thursday,https://capmanagementllc.partner.socrata.com/d/vk8h-utm8,,https://capmanagementllc.partner.socrata.com/resource/vk8h-utm8.json,
4.13 Fatal Month Day Monday,https://capmanagementllc.partner.socrata.com/d/m38v-ru98,,https://capmanagementllc.partner.socrata.com/resource/m38v-ru98.json,
4.13 Injury Month Day Tuesday,https://capmanagementllc.partner.socrata.com/d/gke7-tf3e,,https://capmanagementllc.partner.socrata.com/resource/gke7-tf3e.json,
Multipolygon Example,https://capmanagementllc.partner.socrata.com/d/t7d8-93rj,,https://capmanagementllc.partner.socrata.com/resource/t7d8-93rj.json,
Texas Motorcycle,https://capmanagementllc.partner.socrata.com/d/n8er-upmp,,https://capmanagementllc.partner.socrata.com/resource/n8er-upmp.json,
View based on Form 57 (Master) team 1,https://capmanagementllc.partner.socrata.com/d/2e46-uh4z/revisions/0,,https://capmanagementllc.partner.socrata.com/resource/2e46-uh4z:0.json,
